Team;Year;Category;Picture Front;Picture Back (if different);Difference to previous;Kevin;Special Edition ?;URL Front;URL Back
TVM-Farm Frites;1997, 1998;TT I;;;Enmyco top right;x;;http://www.zonadeavituallamiento.es/images/TVM-FarmFrites2(a).jpg;http://www.zonadeavituallamiento.es/images/TVM-FarmFrites2(b).jpg
Rabobank;1997, 1998, 1999, 2000;TT I;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Rabobank98.jpg;
Ipso-Euroclean;1997-1998;TT II;;;x;-;;http://www.zonadeavituallamiento.es/images/Ipso-Euroclean.jpg;
Cantina Tollo-Alexia Alluminio;1998, 1999;TT I;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/CantinaTollo-Alexia.jpg;
Home Market-Ville de Charleroi;1998, 1999;TT II;;;x;-;;http://www.avesdeburgos.com/ciclismo/images/HomeMarket-RDM(a).jpg;http://www.avesdeburgos.com/ciclismo/images/HomeMarket-RDM(b).jpg
Lampre-Daikin;1999, 2000;TT I;;;x;x;;http://www.zonadeavituallamiento.es/images/Lampre-Daikin2000.jpg;
ONCE-Deutsche Bank;1999, 2000;TT I;;;x;-;;http://www.zonadeavituallamiento.es/images/ONCE.jpg;
Post Swiss Team;2000, 2001;TT II;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Post-swiss01.jpg;
Euskaltel-Euskadi;2000, 2001;TT II;;;x;x;;http://www.zonadeavituallamiento.es/images/Euskaltel2000-01.jpg;
Kelme-Costa Blanca;2000, 2001;TT I;;;x;x;;http://www.zonadeavituallamiento.es/images/Kelme-Costablanca01.jpg;
Amore & Vita Giubileo Beretta;2000, 2001, 2002;No UCI;;;x;-;;http://www.zonadeavituallamiento.es/images/Amore&Vita(a).jpg;http://www.zonadeavituallamiento.es/images/Amore&Vita(b).jpg
Cofidis, le Crédit par Téléphone;2000, 2001, 2002;TT I;;;Scratch instead button;x;;http://www.avesdeburgos.com/ciclismo/images/Cofidis2000.jpg;
Crédit Agricole;2000, 2001, 2002, 2003;TT II;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/CA2000-03.jpg;
Beveren 2000;2000-2005;Elite-Sub23;;;x;-;;http://www.zonadeavituallamiento.es/images/Westautos-Haco.jpg;
BigMat.Auber 93;2001, 2002;TT II;;;x;-;;http://www.avesdeburgos.com/ciclismo/images/BigMat01.jpg;
Bonjour;2001, 2002;TT II;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Bonjour01.jpg;
Team Coast;2001, 2002;TT I;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Coast.jpg;
U.S. Postal Service;2001, 2002, 2003;TT I;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/USPostal02.jpg;
Rabobank;2001, 2002, 2003;TT I;;;x;-;;http://www.zonadeavituallamiento.es/images/Rabobank03.jpg;
Ag2r Prévoyance;2002, 2003;TT I;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/ag2r03.jpg;
Euskaltel-Euskadi;2002, 2003;TT I;;;Euskaltel colored, with white sides;x;;http://www.avesdeburgos.com/ciclismo/images/Euskaltel03.jpg;
Kelme-Costa Blanca;2002, 2003;TT I;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Kelme-Costablanca03(a).jpg;http://www.avesdeburgos.com/ciclismo/images/Kelme-Costablanca03(b).jpg
Ceramiche Panaria-Fiordo;2002, 2003;;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Panaria02.jpg;
Phonak Hearing Systems;2002, 2003;TT I;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Phonak03.jpg;
Axa-VVZ Professional Cycling Team;2002, 2003;TT III;;;x;-;;http://www.zonadeavituallamiento.es/images/Axa-VVZ.jpg;
Jean Delatour;2002, 2003;TT I;;;Biemme bottom;x;;http://www.zonadeavituallamiento.es/images/JeanDelatour01.jpg;
L.A. Alumínios-Pecol;2002, 2003;TT II;;;x;-;;http://www.zonadeavituallamiento.es/images/LA-Pecol0203.jpg;
BankGiroLoterij;2003, 2004;TT II;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/BankGiroLoterij0304.jpg;
Quick Step-Davitamon;2003, 2004;TT I;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/QuickStep-Davitamon04.jpg;
De Nardi-Colpack;2003, 2004;TT II;;;x;-;;http://www.avesdeburgos.com/ciclismo/images/Selle-Italia06.jpg;
Vlaanderen-T.interim;2003, 2004;TT II;;;x;-;;http://www.avesdeburgos.com/ciclismo/images/VermarcAmarilla.jpg;
Crédit Agricole;2003, 2004;TT I;;;Darker green?;x;;http://www.zonadeavituallamiento.es/images/CA03.jpg;
Wiesenhof;2003, 2004;TT II;;;x;-;;http://www.zonadeavituallamiento.es/images/Wiesenhof.jpg;
Amore & Vita-Beretta;2003, 2004, 2005;TT III;;;Colorful;x;;http://www.avesdeburgos.com/ciclismo/images/Amore&Vita0305(a).jpg;http://www.avesdeburgos.com/ciclismo/images/Amore&Vita0305(b).jpg
Team CSC;2003, 2004, 2005;TT I;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/CSC0405.jpg;
Auber 93;2003, 2004, 2005, 2006;TT III;;;x;x;;http://www.zonadeavituallamiento.es/images/Inkospor-BigMat.jpg;
Axa Cycling Team;2004, 2005;TT III;;;No VZ sponsor;x;;http://www.avesdeburgos.com/ciclismo/images/Axa05.jpg;
Comunitat Valenciana-Kelme;2004, 2005;TT II;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Comunitat-Valenciana0405.jpg;
Saunier Duval-Prodir;2004, 2005;TT I;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Saunier-Duval0405.jpg;
MrBookmaker.com-Palmans;2004, 2005;TT I;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/VermarcAzul.jpg;
Ag2r Prévoyance;2004, 2005;TT I;;;x;x;;http://www.zonadeavituallamiento.es/images/Ag2r0405.jpg;
Cycling Team Bert Story-Piels;2004, 2005;TT III;;;x;-;;http://www.zonadeavituallamiento.es/images/Gazelle-GoldRacing.jpg;
Milaneza-Maia;2004, 2005;TT I;;;x;-;;http://www.zonadeavituallamiento.es/images/Maia(2).jpg;
BioRacer-Avia;2004, 2005, 2006;Elite 2;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Bioracer(a).jpg;http://www.avesdeburgos.com/ciclismo/images/Bioracer(b).jpg
Euskaltel-Euskadi;2004, 2005, 2006;TT I;;;Small euskadi logo in a square;x;;http://www.avesdeburgos.com/ciclismo/images/Euskaltel0406.jpg;
Miche;2004, 2005, 2006;TT II;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Miche06.jpg;
Team Lamonta;2004, 2005, 2006, 2007, 2008;TT III;;;x;-;;http://www.avesdeburgos.com/ciclismo/images/Lamonta07.jpg;
Andalucía-Paul Versan;2005, 2006;UCI Europa Tour Continental Profesional;;;x;-;;http://www.avesdeburgos.com/ciclismo/images/Andalucia0506.jpg;
Team Bridgestone Anchor;2005, 2006;UCI Asia Tour Continental;;;2005 top right;-;;http://www.avesdeburgos.com/ciclismo/images/CycleRacingTeamVang06.jpg;
Davitamon-Lotto;2005, 2006;UCI ProTour;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Davitamon-Lotto0506.jpg;
Cerámica Panaria-Navigare;2005, 2006;UCI Europa Tour Continental Profesional;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Panaria06.jpg;
T-Mobile Team;2005, 2006;UCI ProTour;;;Freemove top left;x;;http://www.avesdeburgos.com/ciclismo/images/T-Mobile0506.jpg;
Van Vliet-EBH Advocaten;2005, 2006;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/VanVliet-EBH.jpg;
Française Des Jeux;2005, 2006, 2007;UCI ProTour;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/FDJeux0506.jpg;
Perutnina Ptuj;2005, 2006, 2007;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Perutnina05(a).jpg;http://www.zonadeavituallamiento.es/images/Perutnina05(b).jpg
Quick Step-Innergetic;2005, 2006, 2007, 2008;UCI ProTour ;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Quick-Step0507.jpg;
Atlas-Romer's Hausbäckerei;2005, 2006, 2007, 2008;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/OTC08.jpg;
Orbea;2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013;UCI Europa Tour Continental;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Orbea0506.jpg;
Amore & Vita-McDonald's;2006, 2007;UCI Europa Tour Continental;;;x;-;;http://www.avesdeburgos.com/ciclismo/images/Amore&Vita06(a).jpg;http://www.avesdeburgos.com/ciclismo/images/Amore&Vita06(b).jpg
Team Designa Kokken;2006, 2007, 2011;UCI Europa Tour Continental;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Designa0607.jpg;
Gerolsteiner;2006, 2007;UCI ProTour;;;Skoda bottom left;x;;http://www.avesdeburgos.com/ciclismo/images/Gerolsteiner06.jpg;
Liquigas;2006, 2007;UCI ProTour;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Liquigas06.jpg;
DFL-CyclingNews-Litespeed;2006, 2007;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/DFL.jpg;
KodakGalery.com-Sierra Nevada Pro Cycling;2006, 2007;UCI America Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Giordana.jpg;
Cofidis, le Crédit par Téléphone;2006, 2007;UCI ProTour;;;Nalini logo - top;x;;http://www.avesdeburgos.com/ciclismo/images/Cofidis06.jpg;
Comunitat Valenciana;2006, 2007, 2008;UCI Europa Tour Continental Profesional;;;x;-;;http://www.avesdeburgos.com/ciclismo/images/Comunitat-Valenciana06.jpg;
Skil-Shimano;2006, 2007, 2008;UCI Europa Tour Continental Profesional;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Skil07.jpg;
Elk Haus-Simplon;2007, 2008;UCI Europa Tour Continental Profesional;;;Simplon ;x;;http://www.avesdeburgos.com/ciclismo/images/Elk07.jpg;
Team Milram;2007, 2008;UCI ProTour;;;Colnago bottom middle;x;;http://www.avesdeburgos.com/ciclismo/images/Milram07.jpg;
Rabobank;2007, 2008;UCI ProTour ;;;Agu top left;x;;http://www.avesdeburgos.com/ciclismo/images/Rabobank07.jpg;
Davitamon Win for Life Jong Vlaanderen;2007, 2008;UCI Europa Tour Continental;;;x;-;;http://www.avesdeburgos.com/ciclismo/images/Vlaanderen07(a).jpg;http://www.avesdeburgos.com/ciclismo/images/Vlaanderen07(b).jpg
Fercase/Rota dos Móveis;2007, 2008;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Fercase08.jpg;
Bretagne Armor Lux;2007, 2008;UCI  Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Gemy-Peugeot.jpg;
Tenax;2007, 2008;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Tenax07.jpg;
Acqua & Sapone-Caffè Mokambo;2007, 2008, 2009;UCI Europa Tour Continental Profesional;;;x;x;;http://www.avesdeburgos.com/ciclismo/images/Acqua&Sapone07.jpg;
Karpin Galicia;2007, 2008, 2009, 2010;UCI Europa Tour Continental Profesional;;;x;-;;http://www.avesdeburgos.com/ciclismo/images/Karpin-Galicia07.jpg;
Astana;2008, 2009;UCI ProTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Astana08.jpg;
A-Style Somn;2008, 2009;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/A-Style.jpg;
CCC Polsat Polkowice;2008, 2009;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/CCC09.jpg;
CSF Group Navigare;2008, 2009;Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/CSF08.jpg;
Française Des Jeux;2008, 2009;UCI ProTour;;;x;x;;http://www.zonadeavituallamiento.es/images/FDJeux08.jpg;
Cerámica Flaminia Bossini Docce;2008, 2009;UCI Europa Tour Continental Profesional;;;Bossini Vifra;x;;http://www.zonadeavituallamiento.es/images/Flaminia08.jpg;
Madeinox-Boavista;2008, 2009;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Madeinox09(a).jpg;http://www.zonadeavituallamiento.es/images/Madeinox09(b).jpg
Miche-Silver Cross;2008, 2009;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Miche08.jpg;
Team Designa Kokken;2008, 2009, 2010;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Designa09.jpg;
Cueva El Soplao-Cantabria Infinita;2008, 2009, 2010;Elite-Sub23;;;x;x;;http://www.zonadeavituallamiento.es/images/Soplao08(a).jpg;http://www.zonadeavituallamiento.es/images/Soplao08(b).jpg
Thüringer Energie Team;2008, 2009, 2010;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Thuringer08.jpg;
Van Vliet EBH Elshof;2008, 2009, 2010;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/VanVliet08.jpg;
Barbot-Siper;2008, 2009, 2010, 2011;UCI Europa Tour Continental;;;Siper right;x;;http://www.zonadeavituallamiento.es/images/Barbot08.jpg;
Serramenti PVC Diquigiovanni-Androni Giocattoli;2008, 2009, 2010, 2011;UCI America Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Santini08.jpg;
Andalucía-CajaSur;2009, 2010;UCI Europa Tour Continental Profesional;;;white strap;x;;http://www.zonadeavituallamiento.es/images/Andalucia09.jpg;
Auber 93;2009, 2010;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Auber93-0910(a).jpg;http://www.zonadeavituallamiento.es/images/Auber93-0910(b).jpg
Caisse d'Epargne;2009, 2010;UCI ProTour;;;Roundes squares;x;;http://www.zonadeavituallamiento.es/images/Caisse09.jpg;
Drapac Porsche Cycling;2009, 2010;UCI Oceania Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Drapac10.jpg;
Garmin-Slipstream;2009, 2010;UCI Pro Tour;;;x;x;;http://www.zonadeavituallamiento.es/images/Garmin09.jpg;
Metec Cycling Team;2009, 2010;Elite-Sub23;;;x;-;;http://www.zonadeavituallamiento.es/images/Metec.jpg;
Team Milram;2009, 2010;UCI ProTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Milram09.jpg;
Beveren 2000;2009, 2010;Elite-Sub23;;;x;-;;http://www.zonadeavituallamiento.es/images/Nico-Sport09(1).jpg;
Roubaix Lille Métropole;2009, 2010;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Roubaix09.jpg;
Seven Stones;2009, 2010, 2011;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Born09.jpg;
Team Nutrixxion Sparkasse;2009, 2010, 2011;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Nutrixxion09.jpg;
Skil-Shimano;2009, 2010, 2011;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Skil09.jpg;
Vorarlberg-Corratec;2009, 2010, 2011, 2012, 2013;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Vorarlberg0910.jpg;
Cofidis, le Crédit en ligne;2009, 2010, 2011;UCI ProTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Cofidis09.jpg;
Ag2r La Mondiale;2010, 2011;UCI ProTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Ag2r10.jpg;
Omega Pharma-Lotto;2010, 2011;UCI ProTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Lotto10.jpg;
Team NetApp;2010, 2011;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/NetApp10.jpg;
Price-Custom Bikes;2010, 2011;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Price10.jpg;
Quick Step;2010, 2011;UCI ProTour;;;Blue bubble behind Quick-Step;x;;http://www.zonadeavituallamiento.es/images/Quick-Step10.jpg;
Sigma Sport-Specialized;2010, 2011;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Sigma-Sport10.jpg;
Cueva El Soplao;2010, 2011;Elite-Sub23;;;Cantabria bottom;-;;http://www.zonadeavituallamiento.es/images/Soplao1011(b).jpg;http://www.zonadeavituallamiento.es/images/Soplao1011(a).jpg
Tecnofilm-Betonexpressz 2000;2010, 2011;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Tecnofilm.jpg;
S. C. Michela Fanini Record Rox;2010, 2011;UCI Equipo femenino;;;x;-;;http://www.zonadeavituallamiento.es/images/Tre-Emme.jpg;
Thüringer Energie Team;2010, 2011, 2012;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Thuringer10.jpg;
Topsport Vlaanderen-Mercator;2010, 2011, 2012;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Topsport10.jpg;
Tyrol Team;2010, 2011, 2012;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Tyrol11.jpg;
CCC Polsat Polkowice;2010, 2011, 2012, 2013;UCI Europa Tour Continental Profesional;;;Wider C;x;;http://www.zonadeavituallamiento.es/images/CCC1011.jpg;
Bizkaia-Durango;2010, 2011, 2012, 2013, 2014, 2015,2016, 2017;UCI Equipo Femenino;;;x;x;;http://www.zonadeavituallamiento.es/images/Bizkaia-Durango.jpg;
Atlas Personal;2011, 2012;UCI Europa Tour Continental;;;No möbel markl;x;;http://www.zonadeavituallamiento.es/images/Atlas11.jpg;
BigMat Auber 93;2011, 2012;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/BigMat11.jpg;
Endura Racing;2011, 2012;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Endura11.jpg;
EPM-UNE;2011, 2012;UCI América Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/EPM-UNE11(1).jpg;
Liquigas-Cannondale;2011, 2012;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Liquigas11.jpg;
Rabobank Cycling Team;2011, 2012;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Rabobank11(1).jpg;
Saur-Sojasun;2011, 2012;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Saur(2)11(a).jpg;http://www.zonadeavituallamiento.es/images/Saur(2)11(b).jpg
Sunweb-Revor;2011, 2012;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Sunweb12.jpg;
Drapac Cycling;2011, 2012, 2013;UCI Oceania Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Drapac1112.jpg;
Mutua Levante-Cafemax;2011, 2012, 2013;Elite-Sub23;;;x;-;;http://www.zonadeavituallamiento.es/images/MutuaLevante-Cafemax(a).jpg;http://www.zonadeavituallamiento.es/images/MutuaLevante-Cafemax(b).jpg
Vacansoleil-DCM Pro Cycling Team;2011, 2012, 2013;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Vacansoleil11(a).jpg;http://www.zonadeavituallamiento.es/images/Vacansoleil11(b).jpg
Amore & Vita;2012, 2013;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Amore&Vita13.jpg;
Caja Rural;2012, 2013;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Caja-Rural12.jpg;
Champion System Pro Cycling Team;2012, 2013;UCI Asia Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Champion-System12.jpg;
Designa Kokken- Knudsgaard;2012, 2013;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Designa13.jpg;
Team Europcar;2012, 2013;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Europcar12.jpg;
Katusha Team;2012, 2013;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Katusha12.jpg;
Kolss Cycling Team;2012, 2013;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Kolss12.jpg;
S. C. Michela Fanini Rox;2012, 2013;UCI Equipo femenino;;;x;-;;http://www.zonadeavituallamiento.es/images/Michela-Fanini13.jpg;
MTN Qhubeka;2012, 2013;UCI Africa Tour Continental;;;White cycling;-;;http://www.zonadeavituallamiento.es/images/MTN12.jpg;
Rabobank Cycling Team;2012, 2013;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Rabobank12.jpg;
Roubaix Lille Métropole;2012, 2013;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Roubaix11(2).jpg;
RusVelo;2012, 2013;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Rusvelo12(a).jpg;http://www.zonadeavituallamiento.es/images/Rusvelo12(b).jpg
Argentina;2012, 2013;Nation;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2012-argentina-vittal.jpg;
Ubbink-Koga Cycling Team;2012, 2013;;;;x;x;;https://lakarra.net/wp-content/uploads/2019/12/musette-2012-koga-agu-ubbink.jpg;
Specialized-Lululemon;2012, 2013, 2014;UCI Equipo femenino;;;x;x;;http://www.zonadeavituallamiento.es/images/Lululemon1213.jpg;
UnitedHealthcare Pro Cycling;2012, 2013, 2014;UCI America Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/UnitedHealthcare12.jpg;
Amore & Vita;2013, 2014;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Amore&Vita14.jpg;
BMC Racing Team;2013, 2014;UCI WorldTour;;;Synthetic;x;;http://www.zonadeavituallamiento.es/images/BMC13(2).jpg;
CCC Polsat Polkowice;2013, 2014;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/CCC13.jpg;
Colombia;2013, 2014;UCI America Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Colombia13.jpg;
Team Concordia Forsikring- Riwal;2013, 2014;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Concordia-Riwal13.jpg;
Cerámica Flaminia-Fondriest;2013, 2014;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Flaminia13.jpg;
Hincapie Sportwear Development Team;2013, 2014;UCI America Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Hincapie13.jpg;
Team NetApp-Endura;2013, 2014;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/NetApp13.jpg;
Team Oster Hus-Ridley;2013, 2014;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Oster-Hus13.jpg;
Rietumu-Delfin;2013, 2014;UCI Europa Tour Continental;;;CCN bottom right;-;;http://www.zonadeavituallamiento.es/images/Rietumu13.jpg;
Sky Procycling;2013, 2014;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Sky13(b).jpg;http://www.zonadeavituallamiento.es/images/Sky13(a).jpg
Topsport Vlaanderen-Baloise;2013, 2014;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Topsport13.jpg;
Utensilnord Ora24.eu;2013, 2014;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Utensilnord1314.jpg;
Denmark;2013, 2014;Nation;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2013-denmark-parentini.jpg;
Alpha Baltic-Unitymarathons.com;2013, 2014, 2015;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Alphabaltic13(a).jpg;http://www.zonadeavituallamiento.es/images/Alphabaltic13(b).jpg
Bardiani CSF;2013, 2014, 2015;UCI Europa Tour Continental Profesional;Same as previous year;;x;x;;http://www.zonadeavituallamiento.es/images/Bardiani13.jpg;
Team Novo Nordisk;2013, 2014, 2015;UCI América Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Novo-Nordisk13(a).jpg;http://www.zonadeavituallamiento.es/images/Novo-Nordisk13(b).jpg
Androni Giocattoli-Venezuela;2013, 2014, 2015;UCI Europa Tour Continental Profesional;;;x;x;;http://www.zonadeavituallamiento.es/images/Santini13.jpg;
Sunweb-Napoleon Games Cycling Team;2013, 2014, 2015;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Sunweb13(a).jpg;http://www.zonadeavituallamiento.es/images/Sunweb13(b).jpg
Czech Republic;2013, 2014, 2015, 2016, 2017;;;;x;-;;https://lakarra.net/wp-content/uploads/2019/12/musette-2013-czech-team-chequia.jpg;
Team Differdange-Losch;2013, 2014, 2015, 2016, 2017, 2018;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Immo-Casa14.jpg;
Amore & Vita-Selle SMP;2014, 2015;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Amore&Vita1415.jpg;
Team Europcar;2014, 2015;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Europcar14.jpg;
Team FixIt.no;2014, 2015;UCI Europa Tour Continental;;;x;-;;http://www.zonadeavituallamiento.es/images/Fixit14.jpg;
Lampre-Merida;2014, 2015;UCI WorldTour;;;x;x;;http://www.zonadeavituallamiento.es/images/Lampre-Merida14.jpg;
Leopard Development Team;2014, 2015;UCI Europa Tour Continental;;;x;x;;http://www.zonadeavituallamiento.es/images/Leopard15.jpg;
